,ID,specz,zphot,u_flux,u_err,g_flux,g_err,r_flux,r_err,i_flux,i_err,z_flux,z_err,JUV_flux,JUV_err,KUV_flux,KUV_err,K_flux,K_err,ch1_flux,ch1_err,ch2_flux,ch2_err,flags,ima_flags
335,45702,0.10865037888288498,0.2205167215321803,0.05064518004655838,0.0017135607777163386,0.1207222193479538,0.0039612422697246075,0.17980362474918365,0.005892361048609018,0.5712259411811829,0.01909390464425087,0.26349902153015137,0.008688203059136868,0.28414261757990605,0.003478953304197522,0.29347520261758947,0.003471095824469054,0.32180263688255784,0.0057816138933147005,0.11805589497089386,0.006891803815960884,0.08220250904560089,0.00544728385284543,0.0,0.0
336,45716,0.19493816792964935,-1.0,0.06328166276216507,0.002386881969869137,0.1735123097896576,0.005767112132161856,0.4214083254337311,0.013654766604304314,0.7156728506088257,0.023181406781077385,0.9146808385848999,0.02965729869902134,0.8200145600571283,0.005289496603167345,1.2395960448743102,,1.320339379365969,0.005179914458443137,0.7121276259422302,0.033606838434934616,0.5618302226066589,0.026637719944119453,3.0,0.0
337,45919,0.4589744806289673,0.4750939458816725,0.0022801088634878397,0.00030372277251444757,0.008051075972616673,0.0007003413629718125,0.041629575192928314,0.0016726298490539193,0.05368345230817795,0.0018602705094963312,0.1200341135263443,0.004506894387304783,0.1287333317912913,0.004064546761803675,0.2176882975836589,0.003622113120764458,0.2413047128395306,0.00326168758783576,0.18067580461502075,0.008670009672641754,0.15868215262889862,0.007701131980866194,2.0,0.0
338,46114,0.13083036243915558,0.183078588589981,0.006375729106366634,0.0002914087090175599,0.02098284289240837,0.0007625676807947457,0.047290168702602386,0.0015703425742685795,0.07726842910051346,0.0025493670254945755,0.09496889263391495,0.0032847304828464985,0.14917115245171128,0.003940544309958812,0.21570270472855602,0.003628884977284379,0.21611587166879445,0.0019194304781984758,0.1586880087852478,0.007797433063387871,0.1217409297823906,0.005794933065772057,0.0,0.0
339,46155,0.09252268821001053,0.09899036661755997,0.03662955015897751,0.0012190138222649693,0.07972440123558044,0.002604749519377947,0.09814326465129852,0.0032151215709745884,0.11906103044748306,0.003950313664972782,0.12639164924621582,0.004368941765278578,0.09340970451987275,0.004284520992629635,0.0862104669794697,0.004324652138710171,0.1247108125189225,0.002966292342729364,0.05460324510931969,0.0036560450680553913,0.036990996450185776,0.003098353510722518,2.0,0.0
340,46306,0.2820746898651123,0.3049762650075459,0.004379091318696737,0.00026342127239331603,0.007870044559240341,0.00040142235229723155,0.014074658043682575,0.0005853625480085611,0.016649814322590828,0.0007921119104139507,0.019596867263317108,0.0010369544615969062,0.02013283233202994,0.003893415992743616,0.02080461280063708,0.003922254664735523,0.02382707732761676,0.0016685952369533644,0.01141973864287138,0.001982090063393116,0.00685633160173893,0.001509740250185132,0.0,0.0
341,46388,0.0909960110630989,-1.0,6.216420160853886e-07,4.0020564483711496e-05,0.3922030031681061,0.012686030007898808,0.6207743287086487,0.02003987319767475,-0.010305405594408512,0.0004309637879487127,1.1766363382339478,0.03800824657082558,1.4139978886622524,,1.6287052593323268,,1.6247610490133697,0.004712994242747471,1.0506610870361328,0.04895656183362007,0.7419446706771851,0.034759584814310074,2.0,0.0
342,46436,0.4828541576862335,0.4189311479106371,0.000792657898273319,0.00021365784050431103,0.00616859458386898,0.00043934956192970276,0.03471773862838745,0.001257470459677279,0.055683933198451996,0.0018560844473540783,0.07703951001167297,0.0025857698637992144,0.1185200037349766,0.004129074271328884,0.20792993734651047,0.003656837831467872,0.21558528189250492,0.0021262020090934124,0.1612859070301056,0.008366676978766918,0.1106766015291214,0.005825652275234461,0.0,0.0
343,46491,0.7391929030418396,0.7828476543295927,0.0005466391448862851,0.00039387456490658224,0.002135281916707754,0.0005158381536602974,0.017788315191864967,0.001005641184747219,0.059627965092659,0.0023338410537689924,0.09295644611120224,0.0035365084186196327,0.09142341380710588,0.0042959312278990375,0.22634853056760082,0.0035943245120985032,0.26098860703499127,0.003307421949726544,0.27243927121162415,0.013282707892358303,0.17919212579727173,0.009079290553927422,3.0,0.0
344,46884,0.04529314860701561,-1.0,0.32263287901878357,0.010427180677652359,0.7371350526809692,0.02378254011273384,1.1973299980163574,0.038615599274635315,1.5224671363830566,0.04910425469279289,1.7582342624664307,0.05674005672335625,2.1889683726143314,,2.1850821709205603,,2.1055383065289193,0.0081705930480882,1.1068803071975708,0.05189633369445801,0.7216665148735046,0.03434720262885094,0.0,0.0
345,46889,0.06349343786287308,-1.0,0.07360854744911194,0.0023782833013683558,0.2965850234031677,0.009563511237502098,0.38442564010620117,0.012394032441079617,0.5992440581321716,0.019324684515595436,0.7487114667892456,0.024136248975992203,2.0456476959353624,,2.2563431629965147,,2.2241204640932066,0.005998975794263939,1.07270085811615,0.04964840039610863,0.6757120490074158,0.0315321683883667,0.0,0.0
346,47485,0.20303301513195038,0.8650440131405924,0.00388821167871356,0.0002623237669467926,0.005374609027057886,0.00019160888041369617,0.007305835839360952,0.0002495385124348104,0.019786767661571503,0.0009726851130835712,0.02722650207579136,0.0017242792528122663,0.02099527570342012,0.003930172536843511,0.021083981997345593,0.003933817231049858,0.021984602891689606,0.0010752951814508784,0.013134069740772247,0.0023983833380043507,0.012317250482738018,0.0023091027978807688,0.0,0.0
347,47554,0.06383754351115227,-1.0,0.3628081679344177,0.011711886152625084,12.294001579284668,152.7218780517578,3.641392946243286,0.11738955229520798,5.959228515625,0.19211401045322418,7.428808689117432,0.23951034247875214,11.112222631620648,,12.229142660852371,,12.29400143027082,0.012674226615405933,5.483534336090088,0.25272518396377563,3.585602045059204,0.16534562408924103,4.0,0.0
348,47657,0.4746277332305908,0.1418349442515782,0.00047200630069710314,4.80043345305603e-05,0.0029706708155572414,0.0001184911307063885,0.013701011426746845,0.0004453436704352498,0.07261165976524353,0.0023570761550217867,0.13144317269325256,0.004393075127154589,0.30373103234460336,0.003465664726933487,0.27643712941655174,0.0034875953258937946,0.3900545251030247,0.003115542855591514,0.27453744411468506,0.012747744098305702,0.20732800662517548,0.009770534001290798,3.0,0.0
349,47671,0.10831811279058456,0.12391217415463927,0.04745599627494812,0.0015550844836980104,0.10797516256570816,0.0035020962823182344,0.1596616506576538,0.0051668076775968075,0.21132318675518036,0.006840274203568697,0.23212820291519165,0.007548341993242502,0.28064571571504804,0.0034826305497835377,0.30585941291764007,0.003464948114774298,0.2982514729061469,0.002784553226429674,0.1562831699848175,0.008023587986826897,0.11737900972366333,0.006065805442631245,2.0,0.0
350,47707,0.18793247640132904,0.19356891238051063,0.033853139728307724,0.0011234168196097016,0.06401173770427704,0.0021004537120461464,0.09301281720399857,0.003023615339770913,0.12122004479169846,0.003952402621507645,0.12254050374031067,0.004041071515530348,0.1480236003058543,0.003947242191303285,0.1776206932580972,0.00378773182147834,0.17193455874806787,0.002020000034934274,0.10119913518428802,0.005636378191411495,0.08141447603702545,0.00474565289914608,3.0,0.0
351,47895,0.3788622078027725,0.408926327848437,0.0012858218979090452,0.000369347573723644,0.008571586571633816,0.000528930511791259,0.04577386751770973,0.0015934817492961884,0.06702321022748947,0.0022174629848450422,0.12568530440330505,0.004315576050430536,0.1447861704469249,0.003966330666882563,0.23312342067729122,0.003574554265224674,0.2661643223845785,0.0022179701823542113,0.13592252135276794,0.006972542963922024,0.11412219703197479,0.006065871100872755,3.0,0.0
352,47953,0.47411617636680603,0.5154700768813496,0.0006441677105613053,0.00019206505385227501,0.004374495707452297,0.0002812086895573884,0.021627327427268028,0.0007730161305516958,0.04194662719964981,0.0014889943413436413,0.055718131363391876,0.0019217372173443437,0.09265741672882692,0.004288869058013834,0.1400642699816547,0.003994650958802639,0.17293138440756664,0.00208380258016327,0.12257653474807739,0.006397610064595938,0.09735054522752762,0.005547041073441505,3.0,0.0
353,48025,0.06480872631072998,0.048894378046695566,0.006218954920768738,0.00020834192400798202,0.01733725145459175,0.0005648331716656685,0.1591590791940689,0.005311515182256699,0.24383914470672607,0.008233125321567059,0.2675047814846039,0.009207991883158684,0.17956050387490752,0.0037783268349727696,0.17640606776115705,0.003793690377308232,0.18576571161912245,0.0028936258167565963,0.08686108142137527,0.0049426318146288395,0.0611247718334198,0.003781320061534643,0.0,0.0
354,48104,0.34578976035118103,0.3851699245142139,0.0056196218356490135,0.0004795515560545027,0.02774818427860737,0.0010277389083057642,0.1232718676328659,0.0040422226302325726,0.16737155616283417,0.00541806360706687,0.21528351306915283,0.006973364390432835,0.3477845397845938,0.00347785555658569,0.575817124488382,0.00418130377681995,0.6172356839457475,0.0035700587736130153,0.2967773377895355,0.013995455577969551,0.2798336446285248,0.013545777648687363,2.0,0.0
355,48139,0.4814017415046692,0.44246959153272125,0.0006978936144150794,0.00015306854038499296,0.0036463963333517313,0.00014393999299500138,0.03293929994106293,0.0012385461013764143,0.07061554491519928,0.00233458261936903,0.09897849708795547,0.0032599696423858404,0.18601868913206,0.0037480110240481175,0.32987399757893676,0.003466243404680338,0.3311555625755655,0.0026552021179423865,0.22274160385131836,0.010893439874053001,0.18047596514225006,0.009063535369932652,2.0,0.0
356,48322,0.5735080242156982,0.5407529753460221,0.0010230609914287925,0.00030884944135323167,0.002909682458266616,0.0004966306732967496,0.015842415392398834,0.0009387594182044268,0.027077997103333473,0.001007402315735817,0.06315232068300247,0.00267773331142962,0.06720847037539107,0.0044044348213398855,0.12085570354102197,0.0041142509538883995,0.18817304134706248,0.006910526958900877,0.1158730760216713,0.006201789714396,0.07386063784360886,0.004344739485532045,0.0,0.0
357,48397,0.06412002309584618,0.09498198473657168,0.053751032799482346,0.0017536357045173645,0.09812845289707184,0.0031931037083268166,0.12084536999464035,0.0039121187292039394,0.14808520674705505,0.004801998380571604,0.16415777802467346,0.0053552244789898396,0.19474975890991988,0.0037095002777929233,0.18190009097056298,0.0037671666095377148,0.2136590231374698,0.0022181529074886902,0.13932999968528748,0.007124812807887793,0.10588088631629944,0.005846655927598476,0.0,0.0
358,48539,0.19297941670465468,-1.0,0.05797690525650978,0.0018971896497532725,0.14782464504241943,0.004786906763911247,0.30721282958984375,0.009917397983372211,0.46512648463249207,0.01501502189785242,0.5546071529388428,0.017912430688738823,0.8693117857234056,0.005368631521859363,1.263385679083283,,1.2372182409811527,0.003131223119551909,0.6316916346549988,0.029400698840618134,0.5443495512008667,0.025505688041448593,0.0,0.0
359,48810,0.187625452876091,0.11955143437339774,0.05081756040453911,0.0017052467446774244,0.13404159247875214,0.0043730405159294605,0.2789832055568695,0.009036966599524021,0.2904018759727478,0.009379898197948933,0.3405289053916931,0.011009794659912586,0.5622743506729476,0.004120287586181843,0.7802438913593368,0.005143985577837778,0.7925008687125196,0.002582048987287268,0.5049987435340881,0.023933226242661476,0.4516356289386749,0.021481720730662346,0.0,0.0
360,48896,0.3983871048002243,0.5091177032035464,0.0036981250159442425,0.0005621271557174623,0.020915361121296883,0.000990101252682507,0.10923723876476288,0.0036145439371466637,0.22037334740161896,0.007195703219622374,0.2904590666294098,0.009603293612599373,0.3461424898801193,0.0034764307745458515,0.571334248849213,0.004160953818712706,0.6381974896842699,0.0067435330910406875,0.38292017579078674,0.018288811668753624,0.32806718349456787,0.015992583706974983,0.0,0.0
361,48911,0.06766708730173111,-1.0,0.09272082149982452,0.00300254812464118,0.4551330804824829,0.014700978994369507,0.9477090835571289,0.030571576207876205,0.8869073987007141,0.028598567470908165,1.1011807918548584,0.035515204071998596,1.939544111261999,,2.282542160045785,,2.3315823645737668,0.003745413515190224,1.3047082424163818,0.060220666229724884,0.9263282418251038,0.042886726558208466,2.0,0.0
362,48927,0.06364255966258049,-1.0,0.18935078382492065,0.006166188511997461,0.6684636473655701,0.021578291431069374,1.5909695625305176,0.05130015313625336,2.6588990688323975,0.08572612702846527,2.7841973304748535,0.08982420712709427,4.015673478615168,,4.476550902882153,,4.627332789655527,0.006405577593718261,2.260695695877075,0.10445837676525116,1.5049538612365723,0.06981679052114487,0.0,0.0
363,49343,0.06329814344644547,-1.0,0.43789026141166687,0.014144279062747955,1.6678396463394165,0.0537804514169693,3.9326961040496826,0.12678313255310059,6.381373882293701,0.20572948455810547,8.223912239074707,0.265173077583313,10.281482493132856,,11.07047705307032,,11.525459627874408,0.012945769737265732,5.39253568649292,0.24860477447509766,3.56758451461792,0.16468803584575653,3.0,0.0
364,49486,0.07762172073125839,0.11305916729816455,0.03994530811905861,0.0013038553297519684,0.12149497866630554,0.003928815480321646,0.2445000410079956,0.00788953248411417,0.3568936884403229,0.011514931917190552,0.44584420323371887,0.014391698874533176,0.6756087754758336,0.004658856860016359,0.8529455852538416,0.005363981469753375,0.8620924793094837,0.005148537029933953,0.5393452048301697,0.02540121227502823,0.37909919023513794,0.018099257722496986,0.0,0.0
365,49578,0.4201851189136505,0.4168594029231698,0.0021271221339702606,0.00020693163969554007,0.0169246643781662,0.0007612469489686191,0.0903543159365654,0.0029856085311621428,0.1936393678188324,0.006364620756357908,0.26534563302993774,0.008763068355619907,0.3024074588414145,0.003466180815135135,0.5425407620319719,0.00403407590006237,0.5647405600972774,0.0026981875725361035,0.39221829175949097,0.019016606733202934,0.31299662590026855,0.01539691723883152,0.0,0.0
366,49772,0.06434964420628547,-1.0,0.038554586470127106,0.0012663087109103799,0.13858440518379211,0.0044797309674322605,0.30680185556411743,0.009898120537400246,0.4558996558189392,0.014706668443977833,0.5638296604156494,0.01819591596722603,0.8765683731374556,0.005357870304780309,0.9869788842447751,,0.9992311721912205,0.00313439872678999,0.5691244602203369,0.026893772184848785,0.41017213463783264,0.019565751776099205,0.0,0.0
367,49795,0.45744964480400085,0.39223398445613544,0.004212053958326578,0.00015631192945875227,0.012767204083502293,0.0004288210766389966,0.045328035950660706,0.0015238155610859394,0.07032804191112518,0.0023586091119796038,0.08546438068151474,0.0028979319613426924,0.12865239551126575,0.004065053940523748,0.20190103711196236,0.003680105781524377,0.193501681198698,0.0017683337332783636,0.11987865716218948,0.006255271378904581,0.09391587972640991,0.005227488465607166,2.0,0.0
368,49816,0.4720330536365509,0.48176941767556325,0.009101871401071548,0.0003264208498876542,0.015091054141521454,0.0005351322470232844,0.038564056158065796,0.0012735859490931034,0.05686824396252632,0.001900963601656258,0.07829798758029938,0.002615756820887327,0.10069264328915109,0.004241049151768474,0.1745178090958641,0.0038030591792756986,0.18419421820793305,0.001523139457904293,0.14719213545322418,0.007529604248702526,0.14147983491420746,0.007081418763846159,0.0,0.0
369,49840,0.5198240280151367,0.5291323881815766,0.0015011265641078353,0.00020674658298958093,0.009115121327340603,0.0005247269291430712,0.05030714347958565,0.0017055493080988526,0.08163602650165558,0.0026703544426709414,0.1110946461558342,0.003641570685431361,0.1731101773545177,0.003810126359525459,0.2770131958991547,0.0034868807167226937,0.30750757273212326,0.0020882804384699007,0.24129045009613037,0.012004374526441097,0.16573800146579742,0.008249318227171898,0.0,0.0
370,49931,0.0640572055709362,0.0598762211041172,0.08216649293899536,0.002715036738663912,0.23850016295909882,0.00772642670199275,0.48038893938064575,0.015514337457716465,0.4332101047039032,0.01398337259888649,0.5121983885765076,0.01653970219194889,0.7516380523716678,0.0050203595421125895,0.7752841530158967,0.005123398137656141,0.7790296100004602,0.0034385431206417206,0.4370892643928528,0.021231230348348618,0.2845056354999542,0.014064944349229336,0.0,0.0
371,49967,0.202045048579216,-1.0,0.04206246882677078,0.0015707790153101087,0.15818582475185394,0.005201111547648907,0.490463525056839,0.015878833830356598,0.48057934641838074,0.01550624705851078,0.6353816986083984,0.020505551248788834,1.2868449263776225,,2.013670550176753,,2.095777980810848,0.004659646178991007,1.103745937347412,0.05138888955116272,0.9173866510391235,0.04285378381609917,0.0,0.0
372,50107,0.08833714574575424,0.09929874035781125,0.0633036270737648,0.002057922538369894,0.14398272335529327,0.004657604265958071,0.20225553214550018,0.00653722882270813,0.2561951279640198,0.008303666487336159,0.2743033766746521,0.008928414434194565,0.31370258463828826,0.0034634979591872768,0.2896196357048233,0.0034740001341418366,0.3167275741200718,0.0032230991780337875,0.17701485753059387,0.009295746684074402,0.125103160738945,0.006634511984884739,0.0,0.0
373,50243,0.14407576620578766,0.18240449095754716,0.016759077087044716,0.0005641434108838439,0.03441234305500984,0.001139304949901998,0.05191784352064133,0.001703345333226025,0.06894107908010483,0.002280418761074543,0.0725243091583252,0.0024594024289399385,0.08347144530313765,0.004338883733876576,0.09252728871612391,0.004289617960779488,0.10106038760697453,0.002508894280016303,0.06342033296823502,0.0039213960990309715,0.0486694872379303,0.0031674918718636036,0.0,0.0
374,50262,0.06193447485566139,0.09827699621691084,0.05116397514939308,0.0016705108573660254,0.1391536444425583,0.00450610276311636,0.24974316358566284,0.008065711706876755,0.3467212915420532,0.011216957122087479,0.41041305661201477,0.01329746376723051,0.5571075266014184,0.004097388675545083,0.5929228663819758,0.004260205686459643,0.609961727547451,0.0034755914770452003,0.3793037235736847,0.01823440194129944,0.2289333939552307,0.011409216560423374,3.0,0.0
375,50298,0.06254911948180199,-1.0,0.1550917774438858,0.005044348072260618,0.5191721320152283,0.016758447512984276,1.2989000082015991,0.04188500717282295,2.0949020385742188,0.06756046414375305,1.550886631011963,0.05000627413392067,2.9611297883892123,,3.220146238975978,,3.311430855986633,0.0059132359943365005,1.481610655784607,0.06828583776950836,1.0026925802230835,0.04625238478183746,3.0,0.0
376,50348,0.06383062899112701,-1.0,0.5506423115730286,0.01784648559987545,1.7473922967910767,0.056367743760347366,3.5682733058929443,0.11504504829645157,5.515324592590332,0.17781563103199005,7.724061489105225,0.24908912181854248,-99.0,-99.0,-99.0,-99.0,9.461552026704577,0.011263942202463477,4.726104259490967,0.2179989367723465,3.2339224815368652,0.1494518369436264,3.0,0.0
377,50463,0.08838564635920525,0.09916333467306433,0.14778347313404083,0.004780248738825321,0.33825060725212097,0.010922053828835487,0.47592031955718994,0.015359950251877308,0.6056200265884399,0.01956561952829361,0.6431168913841248,0.020809032022953033,0.781725631163476,0.005150054373958348,0.7705779167671224,0.005103497784443647,0.8110781121713828,0.004387276588311724,0.4596937894821167,0.02194313332438469,0.32367828488349915,0.01594202034175396,0.0,0.0
378,50682,0.4101097881793976,-1.0,0.0031709775794297457,0.00018845962767954916,0.005067856051027775,0.0002586219343356788,0.006580948363989592,0.00041128898737952113,0.007679828442633152,0.0003960904141422361,0.007965536788105965,0.0005200682207942009,0.008147762488356025,0.0029687249136399092,0.009094014571596214,0.0030874351705596436,0.006722242650034923,0.0007654282329256124,0.0022618090733885765,0.0013242391869425774,0.0036518529523164034,0.0016389875672757626,0.0,0.0
379,51049,0.11798220127820969,-1.0,0.14768102765083313,0.004801848437637091,0.5369368195533752,0.017329389229416847,1.3191713094711304,0.04253624007105827,2.2193853855133057,0.07155866920948029,2.5692434310913086,0.08287864178419113,3.183999172291527,,3.8303828787678005,,3.88732934636974,0.006182697263609005,1.9803658723831177,0.09168758243322372,1.4315582513809204,0.0665879175066948,0.0,0.0
380,51095,0.37752091884613037,0.4224076479759904,0.0029909596778452396,0.0003550102119334042,0.018091406673192978,0.0008150284411385655,0.09227985143661499,0.0030542518943548203,0.18202218413352966,0.005974173080176115,0.24207092821598053,0.008054384030401707,0.306357369971202,0.0034648005316568163,0.5017450461214856,0.003868230391362556,0.5712295571720166,0.0031278768738241566,0.3387589156627655,0.016274919733405113,0.29570990800857544,0.014317330904304981,0.0,0.0
381,51138,0.5526599884033203,0.5269468054880626,0.0005568937049247324,0.0002444992132950574,0.0060221953317523,0.0007757300045341253,0.03420905023813248,0.0014426778070628643,0.0865507423877716,0.0030079565476626158,0.1291981190443039,0.004650723654776812,0.16340616312512732,0.0038607315395430613,0.294529861720194,0.0034703842911210188,0.3287620423172066,0.002524594003459355,0.29459378123283386,0.014297258108854294,0.20435507595539093,0.010278691537678242,0.0,0.0
382,51275,0.5694201588630676,0.6156609441428993,0.003181691514328122,0.0002899915270972997,0.006861287634819746,0.000403925048885867,0.0280018113553524,0.0009866172913461924,0.05634984374046326,0.0018953491235151887,0.07616311311721802,0.0026617322582751513,0.12731621766260096,0.004073439586367845,0.23965945864440003,0.0035571018694405708,0.23138069122375357,0.0020592736823614945,0.20593701303005219,0.010161614045500755,0.14676852524280548,0.007551617454737425,0.0,0.0
383,51319,0.3748832046985626,0.5337982374026582,0.0034407356288284063,0.0002344754320802167,0.012693512253463268,0.0006274543120525777,0.05922483652830124,0.002017911057919264,0.11946866661310196,0.003992043435573578,0.1596737802028656,0.00554592814296484,0.18586549000604505,0.003748712273134118,0.2870697067929978,0.0034761845378928455,0.3691010777276697,0.003756864039259014,0.2929067611694336,0.01432894729077816,0.1957186609506607,0.009158517234027386,3.0,0.0
384,51329,0.37661228512287137,0.4081427828881649,0.0024215190205723047,0.00013349032087717205,0.02097696252167225,0.0010326859774067998,0.10616796463727951,0.0035967000294476748,0.2191709578037262,0.0072664422914385796,0.29416802525520325,0.01008212473243475,0.3558978614768039,0.0034859273690431647,0.6078281686290052,0.004330361986234412,0.6113661748309883,0.003045757249986341,0.34838923811912537,0.016284260898828506,0.295362263917923,0.01383501011878252,3.0,0.0
385,51339,0.4582434594631195,0.18814507590069632,0.001036562491208315,0.00027921434957534075,0.011587288230657578,0.0011683219345286489,0.05466756597161293,0.0021162687335163355,0.06372227519750595,0.002225432312116027,0.09158404171466827,0.003363898955285549,0.18286930237250865,0.0037626022935993183,0.3283932301718208,0.0034656792611050063,0.35762377807154877,0.0022892957536202615,0.26704877614974976,0.01254539005458355,0.20984213054180145,0.009815041907131672,3.0,0.0
386,51368,0.5640190243721008,0.5231946459162202,0.0007082846132107079,0.0001722398737911135,0.006760408170521259,0.000494445557706058,0.04384097829461098,0.001548358821310103,0.08191175013780594,0.0026818879414349794,0.11691724509000778,0.003884500591084361,0.21077130909162306,0.0036463525124919493,0.3682548955711239,0.003501425171866976,0.39649640039121087,0.0023237782246855842,0.3271930515766144,0.015657611191272736,0.2346648871898651,0.011723708361387253,0.0,0.0
387,51429,0.11662465110015868,-1.0,0.05862059071660042,0.0019530501449480653,0.22798550128936768,0.007371576968580484,0.6090919375419617,0.019651977345347404,1.0511789321899414,0.03390943259000778,1.4124338626861572,0.045601069927215576,1.6120444553017468,,1.9139555127763137,,2.016180136126386,0.004602278908757223,0.9996190071105957,0.046499092131853104,0.7200601696968079,0.033864062279462814,0.0,0.0
388,51684,0.423552542924881,0.41238046680443297,0.0026415809988975525,0.00041335762944072485,0.017260214313864708,0.0007829295936971903,0.09043422341346741,0.0030407439917325974,0.12427889555692673,0.004045113921165466,0.16770192980766296,0.005502909421920776,0.2868791428455741,0.0034763562717570412,0.4817509400779261,0.003794269987124041,0.4920510355539845,0.0025476344065690614,0.31750914454460144,0.015573112294077873,0.26447486877441406,0.01308355014771223,0.0,0.0
389,51757,0.018136137034773826,-1.0,13.590174674987793,0.4382688105106354,25.042076110839844,0.8073515892028809,37.02299880981445,1.1935596466064453,44.60396957397461,1.437976360321045,59.38982391357422,1.9148508310317993,28.285520733529246,,27.816746675373057,,25.950585646822564,0.027852485837692204,22.458839416503906,1.0348447561264038,7.91989803314209,0.36535412073135376,0.0,0.0
390,52197,0.06151454798614979,-1.0,0.06738829612731934,0.002180894138291478,0.2415747344493866,0.007791794370859861,0.5000399351119995,0.01612311229109764,0.712289035320282,0.022966811433434486,0.8647022247314453,0.027886131778359413,1.197489287418957,,1.275044552473262,,1.284300052753832,0.003131487352912585,0.609896719455719,0.028313366696238518,0.39946749806404114,0.0188471470028162,0.0,0.0
391,52343,0.16961368918418884,-1.0,0.05017528310418129,0.0016618419904261827,0.18476717174053192,0.005980524700134993,0.5114547610282898,0.016497638076543808,0.8608545064926147,0.027768712490797043,1.1193249225616455,0.03613194450736046,1.3940835025883838,,1.7399571737766084,,1.7789177010823676,0.004296255932014994,0.8229295611381531,0.03827866539359093,0.6332722902297974,0.029777124524116516,2.0,0.0
392,52393,0.11834168434143066,0.1810556997250564,0.03941139951348305,0.001301164971664548,0.09427930414676666,0.0030653721187263727,0.14739659428596497,0.004776309709995985,0.19799873232841492,0.006417573429644108,0.21812361478805542,0.0071104783564805984,0.2606454271140709,0.0035115961136867727,0.2881469006691578,0.0034752360104291623,0.28798934110761776,0.0028191626921200584,0.16219878196716309,0.00843563862144947,0.11802186071872711,0.006368091329932213,0.0,0.0
393,52758,0.22265485034799576,-1.0,0.031679149717092514,0.0013715021777898073,0.12155595421791077,0.004111011512577534,0.43251296877861023,0.014027868397533894,0.7722377181053162,0.025016410276293755,0.9864656329154968,0.032033950090408325,1.5369393256360229,,2.1107162579806285,,1.985925284173973,0.006872264068525127,0.8945194482803345,0.04141620546579361,0.7061591148376465,0.032698262482881546,2.0,0.0
394,52828,0.3971482515335083,0.4203342305271334,0.0016745122848078609,0.0002436421491438523,0.006330233067274094,0.00039307112456299365,0.029209719970822334,0.001022435026243329,0.04831405729055405,0.0016431225230917335,0.0637369304895401,0.0022237850353121758,0.0996351262827555,0.004247493295415201,0.17320082537209333,0.0038096691242242835,0.18408507494396317,0.0020772970432521532,0.11740689724683762,0.006336788181215525,0.1122559979557991,0.006137739401310682,0.0,0.0
395,52969,0.5389978289604187,0.5217474787733669,0.004418178927153349,0.0003336264635436237,0.00979666318744421,0.000509129895363003,0.05608247220516205,0.0020616960246115923,0.07310106605291367,0.002426720457151532,0.10167060047388077,0.003395184176042676,0.15755579709779158,0.0038927697064146554,0.31670543586774835,0.0034634312118337926,0.35042740419017665,0.002491197999993337,0.29791706800460815,0.01461641862988472,0.22442544996738434,0.01132978405803442,0.0,0.0
396,53012,0.5602653622627258,0.4456827342949223,0.0030901238787919283,0.0005018041701987386,0.011148950085043907,0.0008930938201956451,0.04695910960435867,0.0017879348015412688,0.10116606205701828,0.0035813625436276197,0.05889153108000755,0.002017352497205138,0.08416600600485409,0.004335338625516642,0.14933161567430417,0.003939610667382043,0.163667168489819,0.0030236351854371762,0.12883102893829346,0.006574280094355345,0.09343229234218597,0.005008012056350708,0.0,0.0
397,53316,0.193417027592659,0.22382383810215667,0.03357228264212608,0.0011244944762438536,0.15146958827972412,0.004949719645082951,0.3918187916278839,0.012665309943258762,0.4351494014263153,0.014042503200471401,0.5382043123245239,0.017373979091644287,-99.0,-99.0,-99.0,-99.0,1.322096813268694,0.003773854653388385,0.6597378253936768,0.03077615052461624,0.5672028064727783,0.026478096842765808,2.0,0.0
398,53401,0.018202682957053185,0.021052692040288357,0.05170465260744095,0.0017210736405104399,0.10063627362251282,0.003301603253930807,0.13661319017410278,0.004470094107091427,0.16410358250141144,0.005410595331341028,0.17561674118041992,0.005913340486586094,0.15726737625213774,0.0038943775972331966,0.09490814099985698,0.004275770638655436,0.13969865358925748,0.004550078276611111,0.051311809569597244,0.0038811098784208298,0.03509340435266495,0.003966291900724173,0.0,0.0
399,53515,0.5520650148391724,0.5061275191971605,0.00029861892107874155,5.766889444203116e-05,0.005102396477013826,0.0005194165278226137,0.031021848320961,0.0012834258377552032,0.054348886013031006,0.0018312971806153655,0.07791636884212494,0.0026231477968394756,0.1459563082100889,0.003959399157597599,0.2065962220582576,0.003661865750184685,0.23752869130839813,0.002892944209151954,0.16748909652233124,0.008355244994163513,0.13594432175159454,0.007184321526437998,2.0,0.0
400,53530,0.5396222472190857,0.5213270045958915,0.0009196582832373679,0.00023105807485990226,0.007346854545176029,0.0005624696495942771,0.04429194703698158,0.0016315513057634234,0.07244393229484558,0.002399360528215766,0.1542394608259201,0.005292827263474464,0.15766461055934688,0.0038921637724393674,0.2751754467159541,0.0034891994702560803,0.3184927635124908,0.0032123407739145333,0.2580551505088806,0.012846541590988636,0.18805399537086487,0.009538750164210796,0.0,0.0
